Date,Time,Currency,Impact,Event Title,Details id,Actual,Forecast,Previous,Hour,Month,DayOfWeek,YearMonth,DayOfMonth
2023-01-19,1:30am,AUD,Medium Impact Expected,Unemployment Rate,131047,3.5%,3.4%,3.5%,1.0,1,3,2023-01-01,19
2023-01-19,4:30pm,AUD,Low Impact Expected,CB Leading Index m/m,131090,0.1%,,0.4%,4.0,1,3,2023-01-01,19
2023-01-19,Day 4,All,Medium Impact Expected,WEF Annual Meetings,132405,,,,,1,3,2023-01-01,19
2023-01-19,2:30pm,CAD,Low Impact Expected,Wholesale Sales m/m,132375,0.5%,2.0%,1.9%,2.0,1,3,2023-01-01,19
2023-01-19,8:30am,CHF,Low Impact Expected,PPI m/m,131403,-0.7%,-0.4%,-0.5%,8.0,1,3,2023-01-01,19
2023-01-19,10:00am,EUR,Low Impact Expected,Current Account,132629,13.6B,-11.6B,-0.5B,10.0,1,3,2023-01-01,19
2023-01-19,11:30am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,133805,,,,11.0,1,3,2023-01-01,19
2023-01-19,1:30pm,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,132474,,,,1.0,1,3,2023-01-01,19
2023-01-19,1:01am,GBP,Low Impact Expected,RICS House Price Balance,133296,-42%,-30%,-26%,1.0,1,3,2023-01-01,19
2023-01-19,10:30am,GBP,Low Impact Expected,BOE Credit Conditions Survey,129973,,,,10.0,1,3,2023-01-01,19
2023-01-19,12:50am,JPY,Low Impact Expected,Trade Balance,129015,-1.72T,-1.60T,-1.78T,12.0,1,3,2023-01-01,19
2023-01-19,10:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,131218,47.2,,47.2,10.0,1,3,2023-01-01,19
2023-01-19,10:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,130931,43.1%,,6.8%,10.0,1,3,2023-01-01,19
2023-01-19,2:30pm,USD,Medium Impact Expected,Philly Fed Manufacturing Index,130103,-8.9,-10.9,-13.8,2.0,1,3,2023-01-01,19
2023-01-19,2:30pm,USD,Medium Impact Expected,Unemployment Claims,130202,190K,214K,205K,2.0,1,3,2023-01-01,19
2023-01-19,2:30pm,USD,Low Impact Expected,Building Permits,129936,1.33M,1.37M,1.35M,2.0,1,3,2023-01-01,19
2023-01-19,2:30pm,USD,Low Impact Expected,Housing Starts,129935,1.38M,1.36M,1.40M,2.0,1,3,2023-01-01,19
2023-01-19,4:30pm,USD,Low Impact Expected,Natural Gas Storage,128428,-82B,-76B,11B,4.0,1,3,2023-01-01,19
2023-01-19,5:00pm,USD,Low Impact Expected,Crude Oil Inventories,129393,8.4M,-2.1M,19.0M,5.0,1,3,2023-01-01,19
2023-01-19,7:15pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,133818,,,,7.0,1,3,2023-01-01,19
2023-01-20,Day 5,All,Medium Impact Expected,WEF Annual Meetings,132406,,,,,1,4,2023-01-01,20
2023-01-20,2:30pm,CAD,Medium Impact Expected,Core Retail Sales m/m,132829,-0.6%,-0.6%,1.6%,2.0,1,4,2023-01-01,20
2023-01-20,2:30pm,CAD,Medium Impact Expected,Retail Sales m/m,132830,-0.1%,-0.5%,1.3%,2.0,1,4,2023-01-01,20
2023-01-20,9:00am,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,133809,,,,9.0,1,4,2023-01-01,20
2023-01-20,8:00am,EUR,Low Impact Expected,German PPI m/m,132107,-0.4%,-1.2%,-3.9%,8.0,1,4,2023-01-01,20
2023-01-20,11:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,133808,,,,11.0,1,4,2023-01-01,20
2023-01-20,1:01am,GBP,Low Impact Expected,GfK Consumer Confidence,133272,-45,-41,-42,1.0,1,4,2023-01-01,20
2023-01-20,8:00am,GBP,Medium Impact Expected,Retail Sales m/m,133563,-1.0%,0.5%,-0.5%,8.0,1,4,2023-01-01,20
2023-01-20,12:30am,JPY,Low Impact Expected,National Core CPI y/y,128844,4.0%,4.0%,3.7%,12.0,1,4,2023-01-01,20
2023-01-20,12:35am,USD,Low Impact Expected,FOMC Member Williams Speaks,133807,,,,12.0,1,4,2023-01-01,20
2023-01-20,3:00pm,USD,Low Impact Expected,FOMC Member Harker Speaks,133813,,,,3.0,1,4,2023-01-01,20
2023-01-20,4:00pm,USD,Medium Impact Expected,Existing Home Sales,131258,4.02M,3.95M,4.08M,4.0,1,4,2023-01-01,20
2023-01-20,7:00pm,USD,Medium Impact Expected,FOMC Member Waller Speaks,133806,,,,7.0,1,4,2023-01-01,20
2023-01-23,11:00pm,AUD,Low Impact Expected,Flash Manufacturing PMI,131823,49.8,,50.2,11.0,1,0,2023-01-01,23
2023-01-23,11:00pm,AUD,Low Impact Expected,Flash Services PMI,131835,48.3,,47.3,11.0,1,0,2023-01-01,23
2023-01-23,2:30pm,CAD,Low Impact Expected,NHPI m/m,132866,0.0%,-0.2%,-0.2%,2.0,1,0,2023-01-01,23
2023-01-23,All Day,CNY,Non-Economic,Bank Holiday,133697,,,,0.0,1,0,2023-01-01,23
2023-01-23,12:00pm,EUR,Low Impact Expected,German Buba Monthly Report,131708,,,,12.0,1,0,2023-01-01,23
2023-01-23,4:00pm,EUR,Low Impact Expected,Consumer Confidence,132169,-21,-20,-22,4.0,1,0,2023-01-01,23
2023-01-23,7:10pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,133825,,,,7.0,1,0,2023-01-01,23
2023-01-23,12:50am,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,128123,,,,12.0,1,0,2023-01-01,23
2023-01-23,10:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,131230,52.1,,53.8,10.0,1,0,2023-01-01,23
2023-01-23,4:00pm,USD,Low Impact Expected,CB Leading Index m/m,131426,-1.0%,-0.7%,-1.1%,4.0,1,0,2023-01-01,23
2023-01-24,1:30am,AUD,Low Impact Expected,NAB Business Confidence,131139,-1,,-4,1.0,1,1,2023-01-01,24
2023-01-24,8:00am,CHF,Low Impact Expected,Trade Balance,131355,2.83B,3.23B,2.40B,8.0,1,1,2023-01-01,24
2023-01-24,5:30pm,CHF,Low Impact Expected,Gov Board Member Schlegel Speaks,133824,,,,5.0,1,1,2023-01-01,24
2023-01-24,All Day,CNY,Non-Economic,Bank Holiday,133698,,,,0.0,1,1,2023-01-01,24
2023-01-24,8:00am,EUR,Low Impact Expected,German GfK Consumer Climate,131719,-33.9,-33.2,-37.6,8.0,1,1,2023-01-01,24
2023-01-24,9:15am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,131980,50.8,49.6,49.2,9.0,1,1,2023-01-01,24
2023-01-24,9:15am,EUR,Medium Impact Expected,French Flash Services PMI,131992,49.2,49.7,49.5,9.0,1,1,2023-01-01,24
2023-01-24,9:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,132004,47.0,48.0,47.1,9.0,1,1,2023-01-01,24
2023-01-24,9:30am,EUR,Medium Impact Expected,German Flash Services PMI,132017,50.4,49.6,49.2,9.0,1,1,2023-01-01,24
2023-01-24,10:00am,EUR,Low Impact Expected,Flash Manufacturing PMI,132028,48.8,48.6,47.8,10.0,1,1,2023-01-01,24
2023-01-24,10:00am,EUR,Low Impact Expected,Flash Services PMI,132062,50.7,50.0,49.8,10.0,1,1,2023-01-01,24
2023-01-24,8:00am,GBP,Low Impact Expected,Public Sector Net Borrowing,133575,26.6B,22.3B,18.8B,8.0,1,1,2023-01-01,24
2023-01-24,10:30am,GBP,High Impact Expected,Flash Manufacturing PMI,132063,46.7,45.4,45.3,10.0,1,1,2023-01-01,24
2023-01-24,10:30am,GBP,High Impact Expected,Flash Services PMI,132064,48.0,49.6,49.9,10.0,1,1,2023-01-01,24
2023-01-24,12:00pm,GBP,Low Impact Expected,CBI Industrial Order Expectations,132907,-17,-7,-6,12.0,1,1,2023-01-01,24
2023-01-24,1:30am,JPY,Low Impact Expected,Flash Manufacturing PMI,128821,48.9,49.4,48.9,1.0,1,1,2023-01-01,24
2023-01-24,6:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,128856,3.1%,2.9%,2.9%,6.0,1,1,2023-01-01,24
2023-01-24,10:45pm,NZD,High Impact Expected,CPI q/q,130983,1.4%,1.3%,2.2%,10.0,1,1,2023-01-01,24
2023-01-24,3:45pm,USD,High Impact Expected,Flash Services PMI,132241,46.6,45.3,44.7,3.0,1,1,2023-01-01,24
2023-01-24,3:45pm,USD,Medium Impact Expected,Flash Manufacturing PMI,132229,46.8,46.0,46.2,3.0,1,1,2023-01-01,24
2023-01-24,3:59pm,USD,Medium Impact Expected,Richmond Manufacturing Index,130091,-11,-5,1,3.0,1,1,2023-01-01,24
2023-01-25,All Day,AUD,Non-Economic,Bank Holiday,130394,,,,0.0,1,2,2023-01-01,25
2023-01-25,12:30am,AUD,Low Impact Expected,MI Leading Index m/m,131155,-0.1%,,-0.2%,12.0,1,2,2023-01-01,25
2023-01-25,1:30am,AUD,High Impact Expected,CPI q/q,131014,1.9%,1.6%,1.8%,1.0,1,2,2023-01-01,25
2023-01-25,1:30am,AUD,High Impact Expected,CPI y/y,131770,8.4%,7.6%,7.3%,1.0,1,2,2023-01-01,25
2023-01-25,1:30am,AUD,High Impact Expected,Trimmed Mean CPI q/q,131018,1.7%,1.5%,1.9%,1.0,1,2,2023-01-01,25
2023-01-25,4:00pm,CAD,High Impact Expected,BOC Monetary Policy Report,128264,,,,4.0,1,2,2023-01-01,25
2023-01-25,4:00pm,CAD,High Impact Expected,BOC Rate Statement,128243,,,,4.0,1,2,2023-01-01,25
2023-01-25,4:00pm,CAD,High Impact Expected,Overnight Rate,128235,4.50%,4.50%,4.25%,4.0,1,2,2023-01-01,25
2023-01-25,5:00pm,CAD,High Impact Expected,BOC Press Conference,128268,,,,5.0,1,2,2023-01-01,25
2023-01-25,10:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,131331,-40.0,,-42.8,10.0,1,2,2023-01-01,25
2023-01-25,All Day,CNY,Non-Economic,Bank Holiday,133699,,,,0.0,1,2,2023-01-01,25
2023-01-25,10:00am,EUR,Medium Impact Expected,German ifo Business Climate,131695,90.2,90.2,88.6,10.0,1,2,2023-01-01,25
2023-01-25,2:58pm,EUR,Low Impact Expected,Belgian NBB Business Climate,133823,-13.5,-12.0,-13.6,2.0,1,2,2023-01-01,25
2023-01-25,8:00am,GBP,Low Impact Expected,PPI Input m/m,133832,-1.1%,-0.8%,-0.2%,8.0,1,2,2023-01-01,25
2023-01-25,8:00am,GBP,Low Impact Expected,PPI Output m/m,133833,-0.8%,0.1%,-0.1%,8.0,1,2,2023-01-01,25
2023-01-25,Nov Data,GBP,Low Impact Expected,PPI Input m/m,133385,-0.2%,,0.9%,,1,2,2023-01-01,25
2023-01-25,Nov Data,GBP,Low Impact Expected,PPI Output m/m,133386,-0.1%,,0.9%,,1,2,2023-01-01,25
2023-01-25,3:00am,NZD,Low Impact Expected,Credit Card Spending y/y,131194,12.4%,,16.2%,3.0,1,2,2023-01-01,25
2023-01-25,4:30pm,USD,Low Impact Expected,Crude Oil Inventories,129394,0.5M,1.2M,8.4M,4.0,1,2,2023-01-01,25
2023-01-26,All Day,CNY,Non-Economic,Bank Holiday,133700,,,,0.0,1,3,2023-01-01,26
2023-01-26,9:00am,EUR,Low Impact Expected,Spanish Unemployment Rate,129399,12.9%,12.4%,12.7%,9.0,1,3,2023-01-01,26
2023-01-26,12:00pm,GBP,Low Impact Expected,CBI Realized Sales,132895,-23,2,11,12.0,1,3,2023-01-01,26
2023-01-26,12:50am,JPY,Low Impact Expected,BOJ Summary of Opinions,128131,,,,12.0,1,3,2023-01-01,26
2023-01-26,12:50am,JPY,Low Impact Expected,SPPI y/y,128887,1.5%,1.6%,1.7%,12.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,High Impact Expected,Advance GDP q/q,129791,2.9%,2.6%,3.2%,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Medium Impact Expected,Advance GDP Price Index q/q,129792,3.5%,3.2%,4.4%,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Medium Impact Expected,Core Durable Goods Orders m/m,129875,-0.1%,-0.2%,0.1%,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Medium Impact Expected,Durable Goods Orders m/m,129876,5.6%,2.4%,-1.7%,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Medium Impact Expected,Unemployment Claims,130203,186K,203K,192K,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Low Impact Expected,Goods Trade Balance,130124,-90.3B,-88.4B,-82.9B,2.0,1,3,2023-01-01,26
2023-01-26,2:30pm,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,130125,0.1%,0.5%,0.9%,2.0,1,3,2023-01-01,26
2023-01-26,4:00pm,USD,Medium Impact Expected,New Home Sales,129923,616K,610K,602K,4.0,1,3,2023-01-01,26
2023-01-26,4:30pm,USD,Low Impact Expected,Natural Gas Storage,128427,-91B,-79B,-82B,4.0,1,3,2023-01-01,26
2023-01-26,8:45pm,USD,Low Impact Expected,President Biden Speaks,133834,,,,8.0,1,3,2023-01-01,26
2023-01-27,1:30am,AUD,Low Impact Expected,Import Prices q/q,131030,1.8%,1.3%,3.0%,1.0,1,4,2023-01-01,27
2023-01-27,1:30am,AUD,Low Impact Expected,PPI q/q,131022,0.7%,1.7%,1.9%,1.0,1,4,2023-01-01,27
2023-01-27,All Day,CNY,Non-Economic,Bank Holiday,133701,,,,0.0,1,4,2023-01-01,27
2023-01-27,9:00am,EUR,Low Impact Expected,Spanish Flash GDP q/q,129409,0.2%,0.1%,0.1%,9.0,1,4,2023-01-01,27
2023-01-27,10:00am,EUR,Low Impact Expected,M3 Money Supply y/y,132490,4.1%,4.6%,4.8%,10.0,1,4,2023-01-01,27
2023-01-27,10:00am,EUR,Low Impact Expected,Private Loans y/y,132491,3.8%,4.1%,4.1%,10.0,1,4,2023-01-01,27
2023-01-27,12:30am,JPY,Low Impact Expected,Tokyo Core CPI y/y,128832,4.3%,4.2%,3.9%,12.0,1,4,2023-01-01,27
2023-01-27,1:00am,NZD,Low Impact Expected,ANZ Business Confidence,133781,-52.0,,-70.2,1.0,1,4,2023-01-01,27
2023-01-27,2:30pm,USD,High Impact Expected,Core PCE Price Index m/m,129815,0.3%,0.3%,0.2%,2.0,1,4,2023-01-01,27
2023-01-27,2:30pm,USD,Low Impact Expected,Personal Income m/m,129827,0.2%,0.2%,0.3%,2.0,1,4,2023-01-01,27
2023-01-27,2:30pm,USD,Low Impact Expected,Personal Spending m/m,129828,-0.2%,-0.1%,-0.1%,2.0,1,4,2023-01-01,27
2023-01-27,4:00pm,USD,Medium Impact Expected,Pending Home Sales m/m,131246,2.5%,-1.0%,-2.6%,4.0,1,4,2023-01-01,27
2023-01-27,4:00pm,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,130406,64.9,64.6,64.6,4.0,1,4,2023-01-01,27
2023-01-27,4:00pm,USD,Low Impact Expected,Revised UoM Inflation Expectations,130405,3.9%,,4.0%,4.0,1,4,2023-01-01,27
2023-01-29,10:45pm,NZD,Low Impact Expected,Trade Balance,130911,-475M,-1750M,-2180M,10.0,1,6,2023-01-01,29
2023-01-30,9:00am,CHF,Low Impact Expected,KOF Economic Barometer,131379,97.2,93.3,91.5,9.0,1,0,2023-01-01,30
2023-01-30,3:00pm,CNY,Low Impact Expected,CB Leading Index m/m,131584,-0.8%,,-1.4%,3.0,1,0,2023-01-01,30
2023-01-30,9:00am,EUR,Low Impact Expected,Spanish Flash CPI y/y,129374,5.8%,4.9%,5.7%,9.0,1,0,2023-01-01,30
2023-01-30,10:00am,EUR,Low Impact Expected,German Prelim GDP q/q,132105,-0.2%,0.0%,0.4%,10.0,1,0,2023-01-01,30
2023-01-31,1:30am,AUD,Low Impact Expected,Private Sector Credit m/m,131078,0.3%,0.5%,0.5%,1.0,1,1,2023-01-01,31
2023-01-31,1:30am,AUD,Low Impact Expected,Retail Sales m/m,131127,-3.9%,-0.2%,1.7%,1.0,1,1,2023-01-01,31
2023-01-31,2:30pm,CAD,High Impact Expected,GDP m/m,132553,0.1%,0.1%,0.1%,2.0,1,1,2023-01-01,31
2023-01-31,8:30am,CHF,Low Impact Expected,Retail Sales y/y,131367,-2.8%,-0.7%,-1.4%,8.0,1,1,2023-01-01,31
2023-01-31,2:30am,CNY,Low Impact Expected,Manufacturing PMI,131443,50.1,50.2,47.0,2.0,1,1,2023-01-01,31
2023-01-31,2:30am,CNY,Low Impact Expected,Non-Manufacturing PMI,131444,54.4,52.0,41.6,2.0,1,1,2023-01-01,31
2023-01-31,7:30am,EUR,Low Impact Expected,French Consumer Spending m/m,131951,-1.3%,0.2%,0.6%,7.0,1,1,2023-01-01,31
2023-01-31,7:30am,EUR,Low Impact Expected,French Flash GDP q/q,133758,0.1%,0.0%,0.2%,7.0,1,1,2023-01-01,31
2023-01-31,8:00am,EUR,Low Impact Expected,German Import Prices m/m,131755,-1.6%,-2.4%,-4.5%,8.0,1,1,2023-01-01,31
2023-01-31,8:00am,EUR,Low Impact Expected,German Retail Sales m/m,131784,-5.3%,-0.1%,1.9%,8.0,1,1,2023-01-01,31
2023-01-31,8:45am,EUR,Low Impact Expected,French Prelim CPI m/m,131915,0.4%,0.5%,-0.1%,8.0,1,1,2023-01-01,31
2023-01-31,9:55am,EUR,Low Impact Expected,German Unemployment Change,131731,-22K,5K,-13K,9.0,1,1,2023-01-01,31
2023-01-31,10:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,129249,7.8%,7.8%,7.8%,10.0,1,1,2023-01-01,31
2023-01-31,11:00am,EUR,Low Impact Expected,Prelim Flash GDP q/q,132750,0.1%,-0.1%,0.3%,11.0,1,1,2023-01-01,31
2023-01-31,11:00am,EUR,Low Impact Expected,Italian Prelim GDP q/q,129332,-0.1%,-0.2%,0.5%,11.0,1,1,2023-01-01,31
2023-01-31,11:19am,EUR,Low Impact Expected,Italian 10-y Bond Auction,129063,4.28|1.3,,3.96|1.5,11.0,1,1,2023-01-01,31
2023-01-31,10:30am,GBP,Low Impact Expected,M4 Money Supply m/m,133197,-0.8%,1.2%,-1.5%,10.0,1,1,2023-01-01,31
2023-01-31,10:30am,GBP,Low Impact Expected,Mortgage Approvals,133199,36K,44K,46K,10.0,1,1,2023-01-01,31
2023-01-31,10:30am,GBP,Low Impact Expected,Net Lending to Individuals m/m,133198,3.7B,5.1B,5.7B,10.0,1,1,2023-01-01,31
2023-01-31,12:30am,JPY,Low Impact Expected,Unemployment Rate,128809,2.5%,2.5%,2.5%,12.0,1,1,2023-01-01,31
2023-01-31,12:50am,JPY,Low Impact Expected,Prelim Industrial Production m/m,128966,-0.1%,-1.1%,0.2%,12.0,1,1,2023-01-01,31
2023-01-31,12:50am,JPY,Low Impact Expected,Retail Sales y/y,128978,3.8%,3.2%,2.5%,12.0,1,1,2023-01-01,31
2023-01-31,6:00am,JPY,Low Impact Expected,Housing Starts y/y,128196,-1.7%,0.5%,-1.4%,6.0,1,1,2023-01-01,31
2023-01-31,6:02am,JPY,Low Impact Expected,Consumer Confidence,128210,31.0,30.5,30.3,6.0,1,1,2023-01-01,31
2023-01-31,10:45pm,NZD,High Impact Expected,Employment Change q/q,130951,0.2%,0.3%,1.3%,10.0,1,1,2023-01-01,31
2023-01-31,10:45pm,NZD,High Impact Expected,Unemployment Rate,130952,3.4%,3.3%,3.3%,10.0,1,1,2023-01-01,31
2023-01-31,10:45pm,NZD,Low Impact Expected,Labor Cost Index q/q,130987,1.1%,1.2%,1.1%,10.0,1,1,2023-01-01,31
2023-01-31,2:30pm,USD,Low Impact Expected,Employment Cost Index q/q,129658,1.0%,1.1%,1.2%,2.0,1,1,2023-01-01,31
2023-01-31,3:00pm,USD,Low Impact Expected,HPI m/m,129574,-0.1%,-0.4%,0.0%,3.0,1,1,2023-01-01,31
2023-01-31,3:00pm,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,130028,6.8%,6.8%,8.6%,3.0,1,1,2023-01-01,31
2023-01-31,3:45pm,USD,Medium Impact Expected,Chicago PMI,130064,44.3,45.1,44.9,3.0,1,1,2023-01-01,31
2023-01-31,4:00pm,USD,High Impact Expected,CB Consumer Confidence,130520,107.1,109.1,109.0,4.0,1,1,2023-01-01,31
2023-02-01,6:30am,AUD,Low Impact Expected,Commodity Prices y/y,130615,10.6%,,14.1%,6.0,2,2,2023-02-01,1
2023-02-01,All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,132390,,,,0.0,2,2,2023-02-01,1
2023-02-01,3:30pm,CAD,Low Impact Expected,Manufacturing PMI,130452,51.0,,49.2,3.0,2,2,2023-02-01,1
2023-02-01,9:30am,CHF,Low Impact Expected,Manufacturing PMI,129099,49.3,54.3,54.1,9.0,2,2,2023-02-01,1
2023-02-01,2:45am,CNY,Low Impact Expected,Caixin Manufacturing PMI,131471,49.2,49.8,49.0,2.0,2,2,2023-02-01,1
2023-02-01,9:15am,EUR,Low Impact Expected,Spanish Manufacturing PMI,129088,48.4,47.9,46.4,9.0,2,2,2023-02-01,1
2023-02-01,9:45am,EUR,Low Impact Expected,Italian Manufacturing PMI,129076,50.4,49.6,48.5,9.0,2,2,2023-02-01,1
2023-02-01,9:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,129112,50.5,50.8,50.8,9.0,2,2,2023-02-01,1
2023-02-01,9:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,129136,47.3,47.0,47.0,9.0,2,2,2023-02-01,1
2023-02-01,10:00am,EUR,Low Impact Expected,Final Manufacturing PMI,129124,48.8,48.8,48.8,10.0,2,2,2023-02-01,1
2023-02-01,11:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,132646,8.5%,9.0%,9.2%,11.0,2,2,2023-02-01,1
2023-02-01,11:00am,EUR,Medium Impact Expected,Core CPI Flash Estimate y/y,132645,5.2%,5.1%,5.2%,11.0,2,2,2023-02-01,1
2023-02-01,11:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,129311,0.2%,0.0%,0.3%,11.0,2,2,2023-02-01,1
2023-02-01,11:00am,EUR,Low Impact Expected,Unemployment Rate,132739,6.6%,6.5%,6.6%,11.0,2,2,2023-02-01,1
2023-02-01,11:34am,EUR,Low Impact Expected,German 10-y Bond Auction,133831,2.27|1.5,,2.25|1.4,11.0,2,2,2023-02-01,1
2023-02-01,1:01am,GBP,Low Impact Expected,BRC Shop Price Index y/y,133368,8.0%,,7.3%,1.0,2,2,2023-02-01,1
2023-02-01,8:00am,GBP,Low Impact Expected,Nationwide HPI m/m,133308,-0.6%,-0.5%,-0.3%,8.0,2,2,2023-02-01,1
2023-02-01,10:30am,GBP,Low Impact Expected,Final Manufacturing PMI,129148,47.0,46.7,46.7,10.0,2,2,2023-02-01,1
2023-02-01,1:30am,JPY,Low Impact Expected,Final Manufacturing PMI,133830,48.9,48.9,48.9,1.0,2,2,2023-02-01,1
2023-02-01,10:45pm,NZD,Low Impact Expected,Building Consents m/m,130960,-7.2%,,6.7%,10.0,2,2,2023-02-01,1
2023-02-01,All Day,USD,Low Impact Expected,Wards Total Vehicle Sales,130533,15.7M,15.2M,13.3M,0.0,2,2,2023-02-01,1
2023-02-01,2:15pm,USD,High Impact Expected,ADP Non-Farm Employment Change,133614,106K,176K,253K,2.0,2,2,2023-02-01,1
2023-02-01,3:45pm,USD,Low Impact Expected,Final Manufacturing PMI,130465,46.9,46.8,46.8,3.0,2,2,2023-02-01,1
2023-02-01,4:00pm,USD,High Impact Expected,ISM Manufacturing PMI,130007,47.4,48.0,48.4,4.0,2,2,2023-02-01,1
2023-02-01,4:00pm,USD,High Impact Expected,JOLTS Job Openings,132218,11.01M,10.28M,10.44M,4.0,2,2,2023-02-01,1
2023-02-01,4:00pm,USD,Low Impact Expected,Construction Spending m/m,129960,-0.4%,0.0%,0.5%,4.0,2,2,2023-02-01,1
2023-02-01,4:00pm,USD,Low Impact Expected,ISM Manufacturing Prices,130006,44.5,40.6,39.4,4.0,2,2,2023-02-01,1
2023-02-01,4:30pm,USD,Low Impact Expected,Crude Oil Inventories,129395,4.1M,-1.0M,0.5M,4.0,2,2,2023-02-01,1
2023-02-01,8:00pm,USD,High Impact Expected,FOMC Statement,128401,,,,8.0,2,2,2023-02-01,1
2023-02-01,8:00pm,USD,High Impact Expected,Federal Funds Rate,128393,4.75%,4.75%,4.50%,8.0,2,2,2023-02-01,1
2023-02-01,8:30pm,USD,High Impact Expected,FOMC Press Conference,128413,,,,8.0,2,2,2023-02-01,1
2023-02-02,1:30am,AUD,Low Impact Expected,Building Approvals m/m,131125,18.5%,1.1%,-8.8%,1.0,2,3,2023-02-01,2
2023-02-02,1:30am,AUD,Low Impact Expected,NAB Quarterly Business Confidence,131151,-1,,9,1.0,2,3,2023-02-01,2
2023-02-02,2:30pm,CAD,Low Impact Expected,Building Permits m/m,132364,-7.3%,-2.1%,14.9%,2.0,2,3,2023-02-01,2
2023-02-02,9:00am,CHF,Low Impact Expected,SECO Consumer Climate,131327,-30,-38,-47,9.0,2,3,2023-02-01,2
2023-02-02,6:30pm,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,133838,,,,6.0,2,3,2023-02-01,2
2023-02-02,8:00am,EUR,Low Impact Expected,German Trade Balance,132108,10.0B,9.2B,10.9B,8.0,2,3,2023-02-01,2
2023-02-02,9:00am,EUR,Low Impact Expected,Spanish Unemployment Change,129389,70.7K,-15.2K,-43.7K,9.0,2,3,2023-02-01,2
2023-02-02,10:59am,EUR,Low Impact Expected,French 10-y Bond Auction,129355,2.68|2.1,,2.77|1.9,10.0,2,3,2023-02-01,2
2023-02-02,2:15pm,EUR,High Impact Expected,Main Refinancing Rate,132436,3.00%,3.00%,2.50%,2.0,2,3,2023-02-01,2
2023-02-02,2:15pm,EUR,High Impact Expected,Monetary Policy Statement,132437,,,,2.0,2,3,2023-02-01,2
2023-02-02,2:45pm,EUR,High Impact Expected,ECB Press Conference,132435,,,,2.0,2,3,2023-02-01,2
2023-02-02,1:00pm,GBP,High Impact Expected,BOE Monetary Policy Report,133251,,,,1.0,2,3,2023-02-01,2
2023-02-02,1:00pm,GBP,High Impact Expected,MPC Official Bank Rate Votes,133228,7-0-2,7-0-2,7-0-2,1.0,2,3,2023-02-01,2
2023-02-02,1:00pm,GBP,High Impact Expected,Monetary Policy Summary,133227,,,,1.0,2,3,2023-02-01,2
2023-02-02,1:00pm,GBP,High Impact Expected,Official Bank Rate,133229,4.00%,4.00%,3.50%,1.0,2,3,2023-02-01,2
2023-02-02,1:30pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,133849,,,,1.0,2,3,2023-02-01,2
2023-02-02,12:50am,JPY,Low Impact Expected,Monetary Base y/y,128179,-3.8%,-3.2%,-6.1%,12.0,2,3,2023-02-01,2
2023-02-02,4:35am,JPY,Low Impact Expected,10-y Bond Auction,128771,0.49|4.6,,0.50|4.8,4.0,2,3,2023-02-01,2
2023-02-02,1:30pm,USD,Low Impact Expected,Challenger Job Cuts y/y,130077,440.0%,,129.1%,1.0,2,3,2023-02-01,2
2023-02-02,2:30pm,USD,Medium Impact Expected,Unemployment Claims,130204,183K,196K,186K,2.0,2,3,2023-02-01,2
2023-02-02,2:30pm,USD,Low Impact Expected,Prelim Nonfarm Productivity q/q,129758,3.0%,2.5%,0.8%,2.0,2,3,2023-02-01,2
2023-02-02,2:30pm,USD,Low Impact Expected,Prelim Unit Labor Costs q/q,129759,1.1%,1.6%,2.4%,2.0,2,3,2023-02-01,2
2023-02-02,4:00pm,USD,Low Impact Expected,Factory Orders m/m,129900,1.8%,2.3%,-1.9%,4.0,2,3,2023-02-01,2
